const_id,cand_id,votes
2417,cand1370,7461
2417,cand1371,2100
2417,cand1372,1764
2417,cand1373,2176
2417,cand1374,4856
2418,cand1375,303595
2418,cand1376,732136
2418,cand1377,9826
2418,cand1378,3905
2418,cand1379,4869
2418,cand1380,9212
2419,cand1381,434164
2419,cand1382,561760
2419,cand1383,11339
2419,cand1384,3836
2419,cand1385,3824
2419,cand1386,5211
2419,cand1387,11142
2420,cand1388,294542
2420,cand1389,7458
2420,cand1390,883719
2420,cand1391,3811
2420,cand1392,1097
2420,cand1393,889
2420,cand1394,872
2420,cand1395,1795
2420,cand1396,858
2420,cand1397,963
2420,cand1398,1431
2420,cand1399,3457
2420,cand1400,4457
2421,cand1401,764445
2421,cand1402,14964
2421,cand1403,386502
2421,cand1404,10632
2421,cand1405,3710
2421,cand1406,3669
2421,cand1407,6887
2421,cand1408,8782
2422,cand1409,637795
2422,cand1410,6235
2422,cand1411,303581
2422,cand1412,144083
2422,cand1413,2135
2422,cand1414,808
2422,cand1415,826
2422,cand1416,1221
2422,cand1417,2851
2422,cand1418,1327
2422,cand1419,1510
2422,cand1420,2067
2422,cand1421,8155
2422,cand1422,3833
2422,cand1423,3829
2422,cand1424,15110
2422,cand1425,8038
2423,cand1426,526826
2423,cand1427,9520
2423,cand1428,742273
2423,cand1429,5343
2423,cand1430,1692
2423,cand1431,1572
2423,cand1432,11781
2423,cand1433,1730
2423,cand1434,5469
2423,cand1435,3828
2423,cand1436,8979
2423,cand1437,6111
2424,cand1438,247421
2424,cand1439,795651
2424,cand1440,5735
2424,cand1441,643
2424,cand1442,722
2424,cand1443,607
2424,cand1444,532
2424,cand1445,414
2424,cand1446,1013
2424,cand1447,717
2424,cand1448,1020
2424,cand1449,1057
2424,cand1450,2348
2425,cand1451,283071
2425,cand1452,972739
2425,cand1453,9366
2425,cand1454,829
2425,cand1455,725
2425,cand1456,574
2425,cand1457,540
2425,cand1458,497
2425,cand1459,570
2425,cand1460,613
2425,cand1461,811
2425,cand1462,3016
2425,cand1463,1049
2425,cand1464,1745
2425,cand1465,4195
2425,cand1466,5984
2425,cand1467,2917
2425,cand1468,2480
2425,cand1469,2104
2425,cand1470,597
2425,cand1471,577
2425,cand1472,1029
2425,cand1473,663
2425,cand1474,797
2425,cand1475,1497
2426,cand1476,15359
2426,cand1477,418183
2426,cand1478,771980
2426,cand1479,7178
2426,cand1480,9536
2426,cand1481,2557
2426,cand1482,2997
2426,cand1483,5819
2426,cand1484,7461
601,cand1485,7563
601,cand1486,96296
601,cand1487,746508
601,cand1488,19575
601,cand1489,404163
601,cand1490,2128
601,cand1491,719
601,cand1492,12302
601,cand1493,1162
601,cand1494,949
601,cand1495,894
601,cand1496,1842
601,cand1497,1072
601,cand1498,2637
601,cand1499,3270
601,cand1500,3742
601,cand1501,1894
601,cand1502,1576
602,cand1503,60679
602,cand1504,688629
602,cand1505,304038
602,cand1506,75625
602,cand1507,68513
602,cand1508,985
602,cand1509,467
602,cand1510,507
602,cand1511,766
602,cand1512,1186
602,cand1513,686
602,cand1514,1091
602,cand1515,2313
602,cand1516,1940
602,cand1517,4611
602,cand1518,2811
602,cand1519,1344
602,cand1520,2449
602,cand1521,1467
602,cand1522,1129
602,cand1523,888
602,cand1524,3114
602,cand1525,921
602,cand1526,845
603,cand1527,404433
603,cand1528,88093
603,cand1529,25107
603,cand1530,714351
603,cand1531,3749
603,cand1532,1938
603,cand1533,1536
603,cand1534,95914
603,cand1535,1514
603,cand1536,1851
603,cand1537,3038
603,cand1538,1951
603,cand1539,4056
603,cand1540,1319
603,cand1541,1543
603,cand1542,6448
603,cand1543,3839
603,cand1544,878
603,cand1545,1186
603,cand1546,2403
604,cand1547,603289
604,cand1548,184369
604,cand1549,9150
604,cand1550,45190
604,cand1551,9761
604,cand1552,2093
604,cand1553,1269
604,cand1554,289221
604,cand1555,1777
604,cand1556,893
604,cand1557,417
604,cand1558,521
604,cand1559,770
604,cand1560,998
604,cand1561,1207
604,cand1562,5334
604,cand1541,5867
604,cand1564,930
604,cand1565,522
604,cand1566,808
604,cand1567,459
604,cand1568,993
604,cand1569,485
604,cand1570,6339
604,cand1571,3757
604,cand1572,493
605,cand1573,255452
605,cand1574,15797
605,cand1575,67183
605,cand1576,911594
605,cand1577,2789
605,cand1578,1243
605,cand1579,551
605,cand1580,808
605,cand1581,2118
605,cand1582,22084
605,cand1583,774
605,cand1584,1731
605,cand1585,2340
605,cand1586,3318
605,cand1587,1186
605,cand1588,6291
606,cand1589,422800
606,cand1590,587664
606,cand1591,9149
606,cand1592,605
606,cand1593,51162
606,cand1594,357
606,cand1595,871
606,cand1596,309
606,cand1597,509
606,cand1598,392
606,cand1599,35046
606,cand1600,430
606,cand1601,1709
606,cand1602,535
606,cand1603,1589
606,cand1604,1975
606,cand1605,1544
606,cand1606,1162
606,cand1607,383
606,cand1608,196
606,cand1609,500
606,cand1610,128
606,cand1611,236
606,cand1612,256
606,cand1613,1701
606,cand1614,290
606,cand1615,259
606,cand1616,385
606,cand1617,4926
607,cand1618,573845
607,cand1619,38364
607,cand1620,566342
607,cand1621,7158
607,cand1622,369
607,cand1623,1030
607,cand1624,21211
607,cand1625,313
607,cand1626,183
607,cand1627,422
607,cand1628,225
607,cand1629,277
607,cand1630,338
607,cand1631,1101
607,cand1632,767
607,cand1633,2447
607,cand1634,2739
607,cand1635,439
608,cand1636,736699
608,cand1637,8065
608,cand1638,292236
608,cand1639,1601
608,cand1640,1093
608,cand1641,443
608,cand1642,20234
608,cand1643,433
608,cand1644,480
608,cand1645,940
608,cand1646,84956
608,cand1647,732
608,cand1648,1260
608,cand1649,1397
608,cand1650,625
608,cand1651,2938
608,cand1652,2653
608,cand1653,505
608,cand1654,883
608,cand1655,587
608,cand1656,314
609,cand1657,495290
609,cand1658,881546
609,cand1659,26756
609,cand1660,9911
609,cand1661,454
609,cand1662,346
609,cand1663,309
609,cand1664,658
609,cand1665,1027
609,cand1666,1281
609,cand1667,8993
609,cand1668,1061
609,cand1669,527
609,cand1670,940
609,cand1671,1203
609,cand1672,2766
609,cand1673,1868
609,cand1674,1783
609,cand1675,423
609,cand1676,1342
609,cand1677,434
609,cand1678,298
609,cand1679,259
609,cand1680,1645
610,cand1681,274983
610,cand1682,913222
610,cand1683,86752
610,cand1684,12070
610,cand1685,463
610,cand1686,339
610,cand1687,471
610,cand1688,11112
610,cand1689,330
610,cand1690,477
610,cand1691,478
610,cand1692,451
610,cand1693,1131
610,cand1694,1192
610,cand1695,4773
610,cand1696,2688
610,cand1697,3961
610,cand1698,2024
610,cand1699,716
610,cand1700,1370
610,cand1701,371
610,cand1702,249
610,cand1703,393
610,cand1704,439
610,cand1705,389
610,cand1706,802
610,cand1707,663
201,cand1708,725218
201,cand1709,8866
201,cand1710,247595
201,cand1711,2371
201,cand1712,959
201,cand1713,970
201,cand1714,564
201,cand1715,908
201,cand1716,1398
201,cand1717,2240
201,cand1718,4573
202,cand1719,241730
202,cand1720,14838
202,cand1721,647189
202,cand1722,9060
202,cand1723,880
202,cand1724,511
202,cand1725,505
202,cand1726,583
202,cand1727,1872
202,cand1728,751
202,cand1729,2344
202,cand1730,775
202,cand1731,1596
202,cand1732,3653
202,cand1733,1860
202,cand1734,4087
202,cand1735,3839
203,cand1736,682692
203,cand1737,7095
203,cand1738,283120
203,cand1739,2319
203,cand1740,775
203,cand1741,473
203,cand1742,330
203,cand1743,412
203,cand1744,699
203,cand1745,1420
203,cand1746,1404
204,cand1747,278668
204,cand1748,7759
204,cand1749,606182
204,cand1750,5817
204,cand1751,3216
204,cand1752,3608
101,cand1753,4329
101,cand1754,53530
101,cand1755,34532
101,cand1756,133426
101,cand1757,7894
101,cand1758,103193
101,cand1759,3383
101,cand1760,4967
101,cand1761,102168
102,cand1762,4631
102,cand1763,36700
102,cand1764,791
102,cand1765,106750
102,cand1766,1250
102,cand1767,578
102,cand1768,28773
102,cand1769,506
102,cand1770,1507
102,cand1771,1630
102,cand1772,613
102,cand1773,1537
103,cand1774,40180
103,cand1775,33504
103,cand1776,30524
103,cand1777,589
103,cand1778,10225
103,cand1779,217
103,cand1780,677
103,cand1781,1646
103,cand1782,382
103,cand1783,455
103,cand1784,194
103,cand1785,547
103,cand1786,425
103,cand1787,760
103,cand1788,814
103,cand1789,1369
103,cand1790,847
103,cand1791,604
104,cand1792,42914
104,cand1793,21241
104,cand1794,29365
104,cand1795,31984
105,cand1796,16601
105,cand1797,724311
105,cand1798,367059
105,cand1799,24319
105,cand1800,19049
105,cand1801,1673
105,cand1802,1660
105,cand1803,1307
105,cand1804,1607
105,cand1805,4442
105,cand1806,4984
105,cand1807,5543
106,cand1808,14276
106,cand1809,4016
106,cand1810,858066
106,cand1811,555191
106,cand1812,3866
106,cand1813,1281
106,cand1814,1723
106,cand1815,1103
106,cand1800,7539
106,cand1817,1612
106,cand1818,1192
106,cand795,941
106,cand1819,2131
106,cand1820,2194
106,cand1821,1201
106,cand1822,2612
106,cand1823,2384
106,cand1824,1269
106,cand1825,3739
106,cand1826,3077
106,cand1827,1428
106,cand1828,1582
106,cand1829,1009
106,cand1830,2745
2901,cand1831,645017
2901,cand1832,526140
2901,cand1833,15575
2901,cand1834,2755
2901,cand1835,1546
2901,cand1836,1059
2901,cand1837,4948
2901,cand1838,1726
2901,cand1839,1487
2901,cand1840,2028
2901,cand1841,4906
2902,cand1842,761991
2902,cand1843,5750
2902,cand1844,370687
2902,cand1845,4068
2902,cand1846,2128
2902,cand1847,854
2902,cand1848,1923
2902,cand1849,905
2902,cand1850,705
2902,cand1851,829
2902,cand1852,1049
2902,cand1853,1028
2902,cand1854,1490
2902,cand1855,2397
2902,cand1856,2299
2902,cand1857,8151
2902,cand1858,2368
2902,cand1859,474
2902,cand1860,912
2902,cand1861,708
2902,cand1862,458
2902,cand1863,424
2902,cand1864,592
2902,cand1865,638
2902,cand1866,416
2902,cand1867,560
2902,cand1868,630
2902,cand1869,576
2902,cand1870,643
2902,cand1871,613
2902,cand1872,667
2902,cand1873,1456
2902,cand1874,2029
2902,cand1875,474
2902,cand1876,820
2902,cand1877,390
2902,cand1878,598
2902,cand1879,500
2902,cand1880,543
2902,cand1881,249
2902,cand1882,446
2902,cand1883,822
2902,cand1884,4066
2902,cand1885,543
2902,cand1886,469
2902,cand1887,580
2902,cand1888,670
2902,cand1889,1876
2902,cand1890,3298
2902,cand1891,818
2902,cand1892,1564
2902,cand1893,440
2902,cand1894,951
2902,cand1895,284
2902,cand1896,308
2902,cand1897,463
2902,cand1898,406
2903,cand1899,664638
2903,cand1900,6743
2903,cand1901,496451
2903,cand1902,7486
2903,cand1903,1016
2903,cand1904,725
2903,cand1905,811
2903,cand1906,645
2903,cand1907,806
2903,cand1908,1912
2903,cand1909,1171
2903,cand1910,2237
2903,cand1911,5489
2903,cand1912,3155
2904,cand1913,635867
2904,cand1914,23442
2904,cand1915,377829
2904,cand1916,8479
2904,cand1917,2646
2904,cand1918,2957
2904,cand1919,3216
2904,cand1920,4188
2904,cand1921,4102
2904,cand1922,23706
2904,cand1923,7644
2904,cand1924,4992
2905,cand1925,620192
2905,cand1926,524740
2905,cand1927,10865
2905,cand1928,1485
2905,cand1929,951
2905,cand1930,1783
2905,cand1931,6507
2905,cand1932,2249
2905,cand1933,1649
2905,cand1934,1361
2905,cand1935,2036
2905,cand1936,5056
2906,cand1937,480621
2906,cand1938,598337
2906,cand1939,13830
2906,cand1940,7833
2906,cand1941,8843
2907,cand1942,468637
2907,cand1943,15188
2907,cand1944,585471
2907,cand1945,4624
2907,cand1946,1853
2907,cand1947,3635
2907,cand1948,970
2907,cand1949,742
2907,cand1950,1000
2907,cand1951,1138
2907,cand1952,1241
2907,cand1953,1208
2907,cand1954,1707
2907,cand1955,3344
2907,cand1956,2027
2907,cand1957,4634
2907,cand1958,5748
2907,cand1959,3440
2907,cand1960,4980
2907,cand1961,1322
2907,cand1962,1259
2907,cand1963,1051
2908,cand1964,548386
2908,cand1965,9481
2908,cand1966,586783
2908,cand1967,5681
2908,cand1968,1609
2908,cand1969,2252
2908,cand1970,1059
2908,cand1971,1699
2908,cand1972,4855
2908,cand1973,2937
2908,cand1974,2408
2908,cand1975,3498
2908,cand1976,5158
2908,cand1977,3728
2909,cand1978,560681
2909,cand1979,9961
2909,cand1980,616388
2909,cand1981,6919
2909,cand1982,3833
2909,cand1983,1402
2909,cand1984,1840
2909,cand1985,2658
2909,cand1986,2722
2909,cand1987,3397
2909,cand1988,3101
2910,cand1989,7479
2910,cand1990,542778
2910,cand1991,683660
2910,cand1992,7024
2910,cand1993,1244
2910,cand1994,1305
2910,cand1995,1389
2910,cand1996,2283
2910,cand1997,5858
2910,cand1998,6247
2911,cand1999,6344
2911,cand2000,684837
2911,cand2001,479765
2911,cand2002,4755
2911,cand2003,1189
2911,cand2004,829
2911,cand2005,711
2911,cand2006,725
2911,cand2007,1566
2911,cand2008,905
2911,cand2009,899
2911,cand2010,1093
2911,cand2011,1740
2911,cand2012,4458
2911,cand2013,4426
2911,cand2014,4081
2911,cand2015,1895
2911,cand2016,5400
2911,cand2017,4375
2912,cand2018,786042
2912,cand2019,306393
2912,cand2020,7195
2912,cand2021,3378
2912,cand2022,3128
2912,cand2023,1685
2912,cand2024,3727
2912,cand2025,2568
2912,cand2026,2261
2912,cand2027,3138
2912,cand2028,6254
2912,cand2029,4206
2912,cand2030,7488
2913,cand2031,483294
2913,cand2032,7736
2913,cand2033,652996
2913,cand2034,4625
2913,cand2035,3220
2913,cand2036,1258
2913,cand2037,822
2913,cand2038,803
2913,cand2039,987
2913,cand2040,1173
2913,cand2041,898
2913,cand2042,1038
2913,cand2043,1612
2913,cand2044,2723
2913,cand2045,1505
2913,cand2046,4954
2913,cand2047,5947
2913,cand2048,4490
2913,cand2049,4571
2913,cand2050,1733
2913,cand2051,1100
2913,cand2052,613
2913,cand2053,851
2913,cand2054,978
2913,cand2055,1561
2914,cand2056,7350
2914,cand2057,506512
2914,cand2058,729872
2914,cand2059,5653
2914,cand2060,4087
2914,cand2061,1521
2914,cand2062,4465
2914,cand2063,1579
2914,cand2064,1578
2914,cand2065,3317
2914,cand2066,6845
2914,cand2067,3930
2915,cand2068,15947
2915,cand2069,369317
2915,cand2070,718916
2915,cand2071,7431
2915,cand2072,3539
2915,cand2073,2216
2915,cand2074,1581
2915,cand2075,3488
2915,cand2076,6017
2915,cand2077,7981
2915,cand2078,3526
2915,cand2079,3543
2916,cand2080,676606
2916,cand2081,535282
2916,cand2082,38761
2916,cand2083,7023
2916,cand2084,3710
2916,cand2085,4508
2917,cand2086,774285
2917,cand2087,499664
2917,cand2088,4713
2917,cand2089,46839
2917,cand2090,1629
2917,cand2091,948
2917,cand2092,554
2917,cand2093,2752
2917,cand2094,748
2917,cand2095,602
2917,cand2096,908
2917,cand2097,1702
2917,cand2098,2315
2918,cand2099,546017
2918,cand2100,626195
2918,cand2101,8907
2918,cand2102,2220
2918,cand2103,4280
2918,cand2104,7773
2918,cand2105,1636
2918,cand2106,1616
2918,cand2107,1760
2918,cand2108,1571
2918,cand2109,3802
2918,cand2110,2359
2918,cand2111,2464
2918,cand2112,2721
2918,cand2113,4312
2918,cand2114,7026
2918,cand2115,8707
2918,cand2116,6379
2918,cand2117,1837
2919,cand2118,582788
2919,cand2119,596127
2919,cand2120,17227
2919,cand2121,6013
2919,cand2122,4398
2919,cand2123,4211
2919,cand2124,1136
2919,cand2125,2566
2919,cand2126,3050
2919,cand2127,1277
2919,cand2128,1269
2919,cand2129,1452
2919,cand2130,1959
2919,cand2131,3453
2919,cand2132,7637
2920,cand2133,577784
2920,cand2134,12545
2920,cand2135,6322
2920,cand2136,4992
2920,cand2137,3404
2920,cand2138,1442
2920,cand2139,1725
2920,cand2140,1046
2920,cand2141,4272
2920,cand2142,1295
2920,cand2143,834
2920,cand2144,1592
2920,cand2145,1732
2920,cand2146,1723
2920,cand2147,3260
2920,cand2148,6408
2920,cand2149,18323
2920,cand2150,2762
2920,cand2151,8902
2920,cand2152,703660
2920,cand2153,8542
2920,cand2154,3119
2921,cand2155,24597
2921,cand2156,688974
2921,cand2157,550327
2921,cand2158,9307
2921,cand2159,4259
2921,cand2160,1013
2921,cand2161,1473
2921,cand2162,831
2921,cand2163,1046
2921,cand2164,913
2921,cand2165,1141
2921,cand2166,1949
2921,cand2167,1676
2921,cand2168,2151
2921,cand2169,2515
2921,cand2170,3506
2921,cand2171,2270
2921,cand2172,4504
2921,cand2173,6863
2921,cand2174,1386
2921,cand2175,1047
2921,cand2176,947
2922,cand2177,566720
2922,cand2178,87631
2922,cand2179,568537
2922,cand2180,9510
2922,cand2181,2684
2922,cand2182,4606
2922,cand2183,3000
2922,cand2184,4067
2922,cand2185,6554
2922,cand2186,4633
2923,cand2187,671388
2923,cand2188,19972
2923,cand2189,878258
2923,cand2190,8123
2923,cand2191,2801
2923,cand2192,9889
2923,cand2193,2094
2923,cand2194,1462
2923,cand2195,2025
2923,cand2196,924
2923,cand2197,1859
2923,cand2198,1362
2923,cand2199,2020
2923,cand2200,4785
2923,cand2201,2490
2924,cand2202,676982
2924,cand2203,824500
2924,cand2204,5297
2924,cand2205,1207
2924,cand2206,574
2924,cand2207,1028
2924,cand2208,473
2924,cand2209,1033
2924,cand2210,385
2924,cand2211,696
2924,cand2212,580
2924,cand2213,6598
2924,cand2214,686
2924,cand2215,1192
2924,cand2216,1410
2924,cand2217,2560
2924,cand2218,8463
2924,cand2219,4462
2924,cand2220,1144
2924,cand2221,667
2924,cand2222,482
2924,cand2223,353
2924,cand2224,571
2924,cand2225,394
2924,cand2226,359
2924,cand2227,1057
2924,cand2228,362
2924,cand2229,539
2924,cand2230,545
2924,cand2231,1416
2924,cand2232,1812
2925,cand2233,3889
2925,cand2234,602853
2925,cand2235,531885
2925,cand2236,2201
2925,cand2237,595
2925,cand2238,364
2925,cand2239,4271
2925,cand2240,660
2925,cand2241,429
2925,cand2242,382
2925,cand2243,475
2925,cand2244,573
2925,cand2245,571
2925,cand2246,28906
2925,cand2247,1454
2925,cand2248,1407
2925,cand2249,1194
2925,cand2250,1417
2925,cand2251,1998
2925,cand2252,300
2925,cand2253,282
2925,cand2254,368
2926,cand2255,739229
2926,cand2256,3864
2926,cand2257,408037
2926,cand2258,2357
2926,cand2259,789
2926,cand2260,6136
2926,cand2261,699
2926,cand2262,419
2926,cand2263,2510
2926,cand2264,540
2926,cand2265,403
2926,cand2266,389
2926,cand2267,450
2926,cand2268,1107
2926,cand2269,641
2926,cand2270,2232
2926,cand2271,2701
2926,cand2272,1090
2926,cand2273,2152
2926,cand2274,495
2926,cand2275,463
2926,cand2276,281
2926,cand2277,241
2926,cand2278,368
2926,cand2279,960
2927,cand2280,23446
2927,cand2281,745912
2927,cand2282,18648
2927,cand2283,563802
2927,cand2284,4991
2927,cand2285,1743
2927,cand2286,1288
2927,cand2287,3550
2927,cand2288,5093
2927,cand2289,832
2927,cand2290,1020
2927,cand2291,1362
2927,cand2292,3518
2927,cand2221,1655
2927,cand2293,2078
2928,cand2294,9861
2928,cand2295,499144
2928,cand2296,709165
2928,cand2297,7085
2928,cand2298,1491
2928,cand2299,3412
2928,cand2300,1015
2928,cand2301,1407
2928,cand2302,1454
2928,cand2303,1184
2928,cand2304,1494
2928,cand2305,2881
2928,cand2306,2495
2928,cand2307,2574
3201,cand2308,1910
3201,cand2309,176049
3201,cand2310,474961
3201,cand2311,434523
3201,cand2312,2670
3201,cand2313,1054
3201,cand2314,1478
3201,cand2315,1711
3201,cand2316,1278
3202,cand2317,68509
3202,cand2318,435182
3202,cand2319,529741
3202,cand2320,2162
3202,cand2321,8142
3202,cand2322,260
3202,cand2323,318
3202,cand2324,286
3202,cand2325,581
3202,cand2326,796
3202,cand2327,726
3202,cand2328,2249
3202,cand2329,1062
3203,cand2330,442092
3203,cand2331,526755
3203,cand2332,80128
3203,cand2333,2833
3203,cand2334,5544
3203,cand2335,507
3203,cand2336,241
3203,cand2337,690
3203,cand2338,612
3203,cand2339,597
3203,cand2340,910
3203,cand2341,1295
3204,cand2342,2691
3204,cand2343,706367
3204,cand2344,274597
3204,cand2345,1424
3204,cand2346,544
3204,cand2347,78816
3204,cand2348,5426
3204,cand2349,845
3204,cand2350,320
3204,cand2351,489
3204,cand2352,523
3204,cand2353,1887
3204,cand2354,1102
3204,cand2355,2090
3204,cand2356,2692
3204,cand2357,2196
3204,cand2358,1208
3204,cand2359,4111
3204,cand2360,2164
3204,cand2361,550
3205,cand2362,161216
3205,cand2363,408219
3205,cand2364,2299
3205,cand2365,493444
3205,cand2366,1031
3205,cand2367,558
3205,cand2368,571
3205,cand2369,410
3205,cand2370,760
3205,cand2371,551
3205,cand2372,462
3205,cand2373,1077
3205,cand2374,1160
3205,cand2375,962
3206,cand2376,82332
3206,cand2377,589873
3206,cand2378,2294
3206,cand2379,329720
3206,cand2380,19106
3206,cand2381,923
3206,cand2382,3687
3206,cand2383,2203
3207,cand2384,521824
3207,cand2385,110603
3207,cand2386,18124
3207,cand2387,1784
3207,cand2388,328551
3207,cand2389,3109
3207,cand2390,664
3207,cand2391,693
3207,cand2392,1315
3207,cand2393,1957
3207,cand2394,16288
3207,cand2395,6122
3208,cand2396,218556
3208,cand2397,387637
3208,cand2398,399274
3208,cand2399,2408
3208,cand2400,5749
3208,cand2401,2624
3208,cand2402,974
3208,cand2403,2234
3208,cand2404,2128
3209,cand2405,5505
3209,cand2406,374847
3209,cand2407,533815
3209,cand2408,89837
3209,cand2409,2716
3209,cand2410,4301
3210,cand2411,2551
3210,cand2412,415089
3210,cand2413,321456
3210,cand2414,293822
3210,cand2415,1330
3210,cand2416,1105
3210,cand2417,1133
3210,cand2418,1130
3211,cand2419,341170
3211,cand2420,2131
3211,cand2421,473444
3211,cand2422,154159
3211,cand2423,871
3211,cand2424,1467
3211,cand2425,4687
3211,cand2426,930
3211,cand2427,355
3211,cand2428,318
3211,cand2429,682
3211,cand2430,1432
3211,cand2431,1000
3212,cand2432,137749
3212,cand2433,1343
3212,cand2434,322110
3212,cand2435,491263
3212,cand2436,932
3212,cand2437,4309
3212,cand2438,821
3212,cand2439,379
3212,cand2440,470
3212,cand2441,494
3212,cand2442,604
3212,cand2443,797
3212,cand2444,554
3213,cand2445,498493
3213,cand2446,2906
3213,cand2447,78648
3213,cand2448,1628
3213,cand2449,1985
3213,cand2450,327440
3213,cand2451,1556
3213,cand2452,1324
3214,cand2453,7403
3214,cand2454,421046
3214,cand2455,314787
3214,cand2456,155135
3214,cand2457,2216
3214,cand2458,1065
3214,cand2459,1496
3215,cand2460,445970
3215,cand2461,2431
3215,cand2462,187729
3215,cand2463,435496
3215,cand2464,1782
3215,cand2465,1133
3215,cand2466,1689
3215,cand2467,3595
3215,cand2468,571
3215,cand2469,696
3215,cand2470,783
3215,cand2471,749
3216,cand2472,440415
3216,cand2473,379277
3216,cand2474,3864
3216,cand2475,1450
3216,cand2476,133546
3216,cand2477,1211
3216,cand2478,602
3216,cand2479,1620
3216,cand2480,1982
3216,cand2481,1314
3217,cand2482,380927
3217,cand2483,336684
3217,cand2484,3814
3217,cand2485,297396
3217,cand2486,1355
3217,cand2487,622
3217,cand2488,594
3217,cand2489,1809
3218,cand2490,499677
3218,cand2491,350821
3218,cand2492,103339
3218,cand2493,1319
3218,cand2494,830
3218,cand2495,632
3218,cand2496,1150
3218,cand2497,2629
3218,cand2498,1708
3219,cand2499,380995
3219,cand2500,4068
3219,cand2501,248081
3219,cand2502,342748
3219,cand2503,5429
3219,cand2504,781
3219,cand2505,436
3219,cand2506,268
3219,cand2507,355
3219,cand2508,402
3219,cand2509,1004
3219,cand2510,1084
3219,cand2511,1146
3219,cand2512,668
3219,cand2513,2146
3219,cand2514,2179
3219,cand2515,5433
3219,cand2516,412
3219,cand2517,1568
3220,cand2518,2535
3220,cand2519,316142
3220,cand2520,258556
3220,cand2521,416131
3220,cand2522,1695
3220,cand2523,664
3220,cand2524,345
3220,cand2525,339
3220,cand2526,199
3220,cand2527,267
3220,cand2528,258
3220,cand2529,604
3220,cand2530,3521
3220,cand2531,1822
3220,cand2532,1007
3220,cand2533,1050
3220,cand2534,465
2301,cand2535,129380
2301,cand2536,541689
2301,cand2537,428348
2301,cand2538,4294
2301,cand2539,952
2301,cand2540,825
2301,cand2541,968
2301,cand2542,1121
2301,cand2543,800
2301,cand2544,930
2301,cand2545,933
2301,cand2546,1431
2301,cand2547,1460
2301,cand2548,2509
2301,cand2549,1936
2301,cand2550,4780
2301,cand2551,2137
2301,cand2552,2332
2301,cand2553,1921
2301,cand2554,661
2301,cand2555,2696
2301,cand2556,894
2301,cand2557,651
2301,cand2558,945
2301,cand2559,599
2302,cand2560,327809
2302,cand2561,66613
2302,cand2562,527694
2302,cand2563,5735
2302,cand2564,1716
2302,cand2565,2929
2302,cand2566,1097
2302,cand2567,978
2302,cand2568,816
2302,cand2569,1082
2302,cand2570,1161
2302,cand2571,2181
2302,cand2572,1547
2302,cand2573,2438
2302,cand2574,1897
2302,cand2575,4993
2302,cand2576,3645
2302,cand2577,1726
2303,cand2578,480408
2303,cand2579,44677
2303,cand2580,627250
2303,cand2581,5566
2303,cand2582,1105
2303,cand2583,1204
2303,cand2584,2279
2303,cand2585,2226
2303,cand2586,1008
2303,cand2587,1113
2303,cand2588,1251
2303,cand2589,1394
2303,cand2590,1953
2303,cand2591,3981
2303,cand2592,2737
2303,cand2593,6320
2303,cand2594,4984
2303,cand2595,1297
2304,cand2596,614049
2304,cand2597,488500
2304,cand2598,37530
2304,cand2599,4480
2304,cand2600,1667
2304,cand2601,1519
2304,cand2602,1042
2304,cand2603,1423
2304,cand2604,1945
2304,cand2605,1723
2304,cand2606,2471
2304,cand2607,3553
2304,cand2608,6118
2305,cand2609,340689
2305,cand2610,20363
2305,cand2611,646231
2305,cand2612,6363
2305,cand2613,1340
2305,cand2614,1645
2305,cand2615,2597
2305,cand2616,1736
2305,cand2617,4024
2305,cand2618,3454
2306,cand2619,324189
2306,cand2620,672248
2306,cand2621,9906
2306,cand2622,2068
2306,cand2623,1831
2306,cand2624,2360
2306,cand2625,42585
2306,cand2626,2100
2306,cand2627,2225
2306,cand2628,2186
2306,cand2629,5938
2306,cand2630,3171
2306,cand2631,7935
2306,cand2632,7371
2307,cand2633,45848
2307,cand2634,351113
2307,cand2635,704524
2307,cand2636,9505
2307,cand2637,3509
2307,cand2638,1510
2307,cand2639,8317
2307,cand2640,1912
2307,cand2641,1499
2307,cand2642,2304
2307,cand2643,2538
2307,cand2644,3048
2307,cand2645,4607
2307,cand2646,10837
2307,cand2647,5499
2308,cand2648,318753
2308,cand2649,811135
2308,cand2650,10554
2308,cand2651,4223
2308,cand2652,5884
2308,cand2653,1965
2308,cand2654,2154
2308,cand2655,40077
2308,cand2656,2481
2308,cand2657,3305
2308,cand2658,2953
2308,cand2659,2942
2308,cand2660,3970
2308,cand2661,6999
2308,cand2662,12450
2308,cand2663,11691
2308,cand2664,5941
2309,cand2665,109961
2309,cand2666,588753
2309,cand2667,357280
2309,cand2668,6964
2309,cand2669,1482
2309,cand2670,1227
2309,cand2671,1055
2309,cand2672,1311
2309,cand2673,1533
2309,cand2674,2164
2309,cand2675,3893
2309,cand2676,2450
2309,cand2677,4220
2309,cand2678,5259
2309,cand2679,5639
2309,cand2680,6806
2309,cand2681,3081
2309,cand2682,3600
2309,cand2683,2564
2309,cand2684,921
2309,cand2685,849
2310,cand2686,10423
2310,cand2687,583769
2310,cand2688,91109
2310,cand2689,270961
2310,cand2690,3756
2310,cand2691,1672
2310,cand2692,1158
2310,cand2693,2656
2310,cand2694,1325
2310,cand2695,2426
2310,cand2696,4982
2310,cand2697,3032
2310,cand2698,3719
2310,cand2699,3860
2310,cand2700,5696
