party_id,cand_id,name,party_name
IND,cand6246,DILIP SHATRUGHAN MHAISANE,Independent
BJP,cand6272,ANUP SANJAY DHOTRE,Bharatiya Janata Party
RPoI3,cand6376,PRITI PRAMOD SADANSHIV,Republican Party of India (Social)
IND,cand6473,UJWALA VINAYAK RAUT,Independent
JGP2,cand6477,BABAN MAHADEV SAYAM,Janseva Gondwana Party
VBA2,cand6616,AMBEDKAR PRAKASH YASHWANT,Vanchit Bahujan  Aaghadi
JVP3,cand6721,ADHAU RAVIKANT RAMKRUSHNA,Jay Vidarbha Party
INC,cand6787,ABHAY KASHINATH PATIL,Indian National Congress
BSP,cand6909,KASHINATH VISHWANATH DHAMODE,Bahujan Samaj Party
IND,cand7039,ASHOK KISANRAO THORAT,Independent
INL,cand7064,ADV NAJIB SHAIKH,Indian National League
IND,cand7081,AACHARYADIP SUBHASHCHANDRA GANOJE,Independent
IND,cand7155,MURLIDHAR LALSING PAWAR,Independent
AAS2,cand7215,MOHMMAD AJAZ MOHMMAD TAHER,Azad Adhikar Sena
IND,cand7227,DHARMENDRA CHANDRAPRAKASH KOTHARI,Independent
NOTA,cand9173,None of the Above,NOTA
