party_id,cand_id,name,party_name
VBA2,cand1584,DHOMSE MALATI RAHUL,Vanchit Bahujan  Aaghadi
PRCP,cand1598,GULAB MOHAN BARDE,Prabuddha Republican Party
APOI,cand1647,KISHOR AMBADAS DAGALE,Ambedkarite Party of India
IND,cand1676,JAGTAP DIPAK GANPAT,Independent
BJP,cand1858,DR. BHARATI PRAVIN PAWAR,Bharatiya Janata Party
BSP,cand2010,TULSHIRAM CHIMAN KHOTARE,Bahujan Samaj Party
IND,cand2019,ANIL GAWALIRAM BARDE,Independent
BARESP,cand2052,BHARAT ARUN PAWAR,Bahujan Republican  Socialist Party
NCP(SP),cand2266,BHASKAR MURLIDHAR BHAGARE,Nationalist Congress Party ? Sharadchandra Pawar
IND,cand2296,BABU SADU BHAGRE (SIR),Independent
NOTA,cand9173,None of the Above,NOTA
