party_id,cand_id,name,party_name
IND,cand4735,DAMOR VESTABHAI JOKHANABHAI,Independent
IND,cand4936,BARIYA MANILAL HIRABHAI,Independent
IND,cand5094,DAMOR MANABHAI BHAVSINGBHAI,Independent
INC,cand5204,DR. PRABHABEN KISHORSINH TAVIYAD,Indian National Congress
BJP,cand5313,JASWANTSINH SUMANBHAI BHABHOR,Bharatiya Janata Party
SSVP2,cand5423,PASAYA NAVALSINH MULABHAI,Saath Sahakar Vikas Party
IND,cand5589,MEDA DEVENDRAKUMAR LAXMANBHAI,Independent
BNJD2,cand5825,JAGDISHBHAI MANILAL MEDA,Bharatiya National Janata Dal
BSP,cand5837,BHABHOR DHULABHAI DITABHAI,Bahujan Samaj Party
NOTA,cand9173,None of the Above,NOTA
