party_id,cand_id,name,party_name
IND,cand4563,SHRENIK ANNASAHEB JANGATE,Independent
IND,cand4612,KALLOLIKAR SHAMBHU KRISHNA,Independent
IND,cand4667,YASIN SHIRAJUDDIN PATAKI,Independent
BBP4,cand5129,PAVANKUMAR BABURAV MALAGE,Bahujan Bharat Party
IND,cand5202,GAJANAN L. PUJARI,Independent
BJKP2,cand5241,SATTEPPA DASHARATH KALELI,Bharatheeya Jawan Kisan Party
IND,cand5310,JITENDRA SUBHASH NERLE,Independent
INC,cand5645,PRIYANKA SATISH JARKIHOLI,Indian National Congress
IND,cand5673,GAJANAN L. PUJARI,Independent
IND,cand5687,MAHESH ASHOK KASAR,Independent
IND,cand5703,KASHINATH KALLAPPA KURANI,Independent
IND,cand5774,DR|| KADAYYA HIREMATH (SWAMIJI),Independent
IND,cand5776,BHIMASEN DATTU SANADI,Independent
KRS2,cand5909,KUMAR SAMBHAJI DONGARE,Karnataka Rashtra Samithi
IND,cand5919,SAMMED SARADAR VARDHAMANE,Independent
BJP,cand6064,ANNASAHEB SHANKAR JOLLE,Bharatiya Janata Party
SJPA,cand6066,APPASAHEB SHRIPATI KURANE,Sarva Janata Party
IND,cand6071,VILAS MANNUR,Independent
IND,cand6099,MOHAN GURAPPA MOTANNAVAR,Independent
IND,cand6102,KALLOLIKAR SHAMBHU KRISHNA,Independent
NOTA,cand9173,None of the Above,NOTA
