party_id,cand_id,name,party_name
INC,cand2785,GIDUGU RUDRARAJU,Indian National Congress
IND,cand2959,JALLI BALA NAVEENA,Independent
BJP,cand3570,DAGGUBATI PURANDHESHWARI,Bharatiya Janata Party
IND,cand3579,SALOPANTULA RAGHAVENDRA RAO,Independent
JBNP2,cand3624,MOHANARAO SINGULURI,Jai Bharat National Party
IND,cand3642,BOMMANABOINA VSR MURTHY,Independent
NRCP,cand3960,BATTULA BALARAMAKRISHNA,Navarang Congress Party
YSRCP,cand3968,DR. GUDURI SRINIVAS,Yuvajana Sramika Rythu Congress Party
IND,cand4028,DR. MEDISI RATNARAO ALIAS VINAY,Independent
BSP,cand4038,GANESWARA RAO PARAMATA,Bahujan Samaj Party
IND,cand4063,BHANU CHANDAR KURUVELLA,Independent
RPC(S),cand4312,MEDA SRINIVASA RAO,Rashtriya Praja Congress  (Secular)
NOTA,cand9173,None of the Above,NOTA
