party_id,cand_id,name,party_name
IND,cand299,SANTOSH KUMAR PATRA,Independent
INC,cand332,SIDHARTH SWARUP DASH,Indian National Congress
BSP,cand346,SEKHA SADIKA HOSEN,Bahujan Samaj Party
IND,cand48,SRIRAM PANDEY,Independent
ABPP2,cand591,SUPRAVA DAS,Akhil Bhartiya Parivar Party
IND,cand6,PRATAP CHANDRA MOHANTY,Independent
BJD,cand602,ANSHUMAN MOHANTY,Biju Janata Dal
SUCI,cand604,SOUBHAGYA KETAN SAMAL,Socialist Unity Centre Of India (COMMUNIST)
OJP2,cand606,PRANGYAN PRAKASH MOHAPATRA,Odisha Janata Party
BJP,cand765,BAIJAYANT PANDA,Bharatiya Janata Party
NOTA,cand9173,None of the Above,NOTA
