party_id,cand_id,name,party_name
INC,cand210,ANANTA PRASAD SETHI,Indian National Congress
APOI,cand227,ANJAN DAS,Ambedkarite Party of India
IND,cand249,BASANTA KUMAR MAHALIK,Independent
BJP,cand364,AVIMANYU SETHI,Bharatiya Janata Party
IND,cand562,LAXMI KANTA MALIK,Independent
BJD,cand653,MANJULATA MANDAL,Biju Janata Dal
IND,cand735,SARBESWAR BEHERA,Independent
SUCI,cand748,KIRTAN BIHARI MALIK,Socialist Unity Centre Of India (COMMUNIST)
BSP,cand823,ARJUN CHARAN MALLIK,Bahujan Samaj Party
NOTA,cand9173,None of the Above,NOTA
