party_id,cand_id,name,party_name
IND,cand4631,MAHEMUDBHAI SAIYAD,Independent
IND,cand4775,RATHOD CHANDUBHAI MOHANBHAI,Independent
IND,cand5156,SODHA HUSHENBHAI ALIBHAI,Independent
IND,cand5227,SOLANKI JATIN DHIRUBHAI,Independent
SP,cand5284,SHEKHAVA NILESHKUMAR RAMJIBHAI,Samajwadi Party
VKVIP2,cand5606,LAKHANSI ODEDARA,Viro Ke Vir Indian Party
IND,cand5656,JETHAVA BIPINKUMAR BHIKHALAL,Independent
BSP,cand5693,N. P. RATHOD,Bahujan Samaj Party
INC,cand5795,LALIT VASOYA,Indian National Congress
IND,cand5862,SODHA HUSHENBHAI ALIBHAI,Independent
LP2,cand5967,SIDHHAPARA HARSUKHLAL JIVANBHAI,Log Party
IND,cand6020,NATHABHAI BHURABHAI ODEDRA,Independent
BJP,cand6023,DR. MANSUKH MANDAVIYA,Bharatiya Janata Party
NOTA,cand9173,None of the Above,NOTA
