party_id,cand_id,name,party_name
IND,cand7801,SACHIN GUPTA,Independent
ESBD2,cand7850,MANOJ KUMAR,Ekam Sanatan Bharat Dal
IND,cand7947,MEHRAJ DIN,Independent
IND,cand8051,RAJESH MANCHANDA,Independent
INC,cand8134,CH LAL SINGH,Indian National Congress
IND,cand8223,DR PANKAJ SHARMA,Independent
JKNPP,cand8338,BALWAN SINGH,Jammu and Kashmir National Panthers Party (Bhim)
IND,cand8570,GHULAM MOHD SAROORI,Independent
IND,cand8583,MOHD ALI GUJJAR,Independent
IND,cand9022,SWARN VEER SINGH JARAL,Independent
BSP,cand9032,AMIT KUMAR,Bahujan Samaj Party
BJP,cand9068,DR JITENDRA SINGH,Bharatiya Janata Party
NOTA,cand9173,None of the Above,NOTA
