party_id,cand_id,name,party_name
IND,cand1595,SHAFEEQUE AHEMAD MD. RAFEEQUE,Independent
IND,cand1603,SHAFEEQUE AHEMAD MD. RAFEEQUE,Independent
BJKP2,cand1657,NAMDEO ROHIDAS YELAVE,Bharatheeya Jawan Kisan Party
IND,cand1664,MOHAMMAD AAMEEN MOHAMMAD FARUQUE,Independent
IND,cand1680,RAJ CHAVAN,Independent
IND,cand1701,MALAY PRAKASH PATIL,Independent
IND,cand1719,IRFAN. MO. ISHAK (NADIR),Independent
IND,cand1742,SANJAY RAMESHWAR SHARMA,Independent
IND,cand1770,SANJAY RAMESHWAR SHARMA,Independent
BSP,cand1838,ZAHOOR AHAMAD MOHAMAD YUSUF (JAM JAM),Bahujan Samaj Party
INC,cand1850,BACHHAV SHOBHA DINESH,Indian National Congress
IND,cand1867,ADV SACHIN UMAJI NIKAM,Independent
IND,cand1909,MOHAMMAD AAMEEN MOHAMMAD FARUQUE,Independent
IND,cand1964,ABDUL HAFEEZ ABDUL HAQUE,Independent
IND,cand2002,MOHAMMAD ISMAIL JUMMAN,Independent
IND,cand2026,SURESH JAGANNATH BRAHMANKAR (SURESH BAPU),Independent
IND,cand2166,BHARAT BABURAO JADHAV,Independent
AIFB,cand2207,PATIL SHIVAJI NATHU,All India Forward Bloc
WPOI,cand2250,SHAIKH MOHAMMAD ZAID SHAMIM AHMED,Welfare Party Of India
BS2,cand2276,MUQEEM MEENA NAGRI,Bhim Sena
BJP,cand2538,BHAMRE SUBHASH RAMRAO,Bharatiya Janata Party
NOTA,cand9173,None of the Above,NOTA
